5.012699999999999795e-02 2.326100000000000112e-01
5.824200000000000210e-02 1.600300000000000056e-01
4.971799999999999831e-02 2.251400000000000068e-01
5.639800000000000368e-02 2.906599999999999739e-01
6.882299999999999529e-02 2.799200000000000021e-01
6.606399999999999773e-02 2.272899999999999920e-01
6.425699999999999468e-02 2.095299999999999940e-01
5.659300000000000441e-02 2.177000000000000046e-01
5.453299999999999814e-02 1.608799999999999952e-01
4.601600000000000135e-02 2.611499999999999932e-01
5.634100000000000219e-02 2.092100000000000071e-01
6.373399999999999899e-02 1.989100000000000035e-01
5.751000000000000556e-02 1.320699999999999930e-01
6.096199999999999536e-02 2.200199999999999934e-01
6.240599999999999620e-02 2.556300000000000239e-01
6.030700000000000643e-02 2.788100000000000023e-01
6.222000000000000447e-02 1.795499999999999874e-01
5.938799999999999635e-02 1.900000000000000022e-01
5.497699999999999809e-02 1.776300000000000101e-01
5.965000000000000163e-02 1.862099999999999866e-01
6.811100000000000487e-02 2.831600000000000228e-01
6.932299999999999573e-02 2.831899999999999973e-01
6.299699999999999744e-02 1.900600000000000067e-01
6.567100000000000715e-02 2.605999999999999983e-01
5.969299999999999606e-02 1.812499999999999944e-01
5.311099999999999849e-02 2.582900000000000196e-01
6.616700000000000359e-02 2.929200000000000137e-01
6.524099999999999344e-02 2.560700000000000198e-01
6.582499999999999463e-02 2.824400000000000244e-01
6.188900000000000651e-02 1.757199999999999873e-01
5.888200000000000378e-02 2.906900000000000039e-01
5.476099999999999718e-02 1.532199999999999951e-01
4.741900000000000281e-02 2.850699999999999901e-01
6.762900000000000855e-02 2.409799999999999998e-01
5.380800000000000166e-02 2.721299999999999830e-01
6.202900000000000080e-02 2.787499999999999978e-01
6.859899999999999332e-02 2.539100000000000246e-01
6.282400000000000484e-02 2.142400000000000138e-01
6.314000000000000168e-02 2.440499999999999892e-01
6.277399999999999647e-02 2.581200000000000161e-01
6.034400000000000180e-02 2.737899999999999778e-01
6.536899999999999655e-02 2.168499999999999872e-01
5.220900000000000540e-02 2.504500000000000060e-01
6.530500000000000194e-02 2.448799999999999866e-01
6.461100000000000176e-02 2.576899999999999746e-01
6.464299999999999213e-02 2.448599999999999943e-01
6.683500000000000552e-02 2.491200000000000081e-01
5.120599999999999458e-02 2.054400000000000115e-01
6.408300000000000107e-02 2.756100000000000216e-01
5.705099999999999755e-02 2.890499999999999736e-01
5.924600000000000005e-02 1.545999999999999874e-01
5.681100000000000039e-02 9.002499999999999392e-02
5.314699999999999980e-02 2.537400000000000211e-01
6.901699999999999502e-02 2.766100000000000225e-01
6.153900000000000342e-02 1.955099999999999894e-01
4.825100000000000222e-02 2.847500000000000031e-01
5.976300000000000362e-02 1.849899999999999878e-01
5.969000000000000694e-02 2.588199999999999945e-01
5.995899999999999841e-02 1.388199999999999990e-01
6.267299999999999260e-02 2.904900000000000260e-01
5.723600000000000215e-02 1.449199999999999933e-01
6.207600000000000617e-02 2.109300000000000064e-01
5.761300000000000449e-02 2.117400000000000115e-01
5.966400000000000176e-02 1.636400000000000077e-01
6.745500000000000107e-02 2.855500000000000260e-01
5.589600000000000124e-02 2.181099999999999983e-01
5.547500000000000347e-02 2.773900000000000254e-01
6.385100000000000497e-02 2.320000000000000118e-01
5.440000000000000391e-02 1.423000000000000098e-01
6.961499999999999633e-02 2.603699999999999903e-01
6.842700000000000171e-02 2.498499999999999888e-01
5.470799999999999969e-02 2.842299999999999827e-01
4.988599999999999979e-02 2.127600000000000047e-01
6.730699999999999183e-02 2.355399999999999994e-01
5.399200000000000527e-02 2.430200000000000138e-01
6.024099999999999594e-02 1.377899999999999958e-01
6.491600000000000148e-02 2.128200000000000092e-01
6.001400000000000484e-02 1.301299999999999957e-01
5.267100000000000254e-02 2.729400000000000159e-01
6.017100000000000226e-02 1.921400000000000052e-01
5.899700000000000083e-02 1.051300000000000012e-01
5.919100000000000056e-02 2.925599999999999867e-01
5.855599999999999694e-02 8.803099999999999814e-02
6.603000000000000536e-02 2.336999999999999911e-01
4.680500000000000632e-02 2.896299999999999986e-01
6.417000000000000481e-02 2.978000000000000091e-01
5.511999999999999539e-02 2.931500000000000217e-01
6.409399999999999820e-02 2.319100000000000050e-01
6.542000000000000592e-02 2.195100000000000107e-01
6.601700000000000623e-02 2.992600000000000260e-01
6.046400000000000385e-02 1.412899999999999989e-01
4.577200000000000712e-02 2.553199999999999914e-01
4.496000000000000690e-02 2.622999999999999776e-01
5.736000000000000126e-02 2.171599999999999919e-01
5.439100000000000185e-02 2.736899999999999888e-01
6.862400000000000444e-02 2.686200000000000254e-01
6.811799999999999800e-02 2.491400000000000003e-01
6.310899999999999843e-02 2.337700000000000056e-01
6.489399999999999336e-02 2.321499999999999952e-01
5.964599999999999763e-02 2.425400000000000056e-01
6.092999999999999805e-02 2.590500000000000025e-01
5.372299999999999992e-02 1.599099999999999966e-01
5.328000000000000097e-02 1.481500000000000039e-01
6.081100000000000394e-02 2.109900000000000109e-01
6.868400000000000893e-02 2.524199999999999777e-01
5.923600000000000393e-02 1.680999999999999994e-01
5.739600000000000257e-02 1.237000000000000044e-01
5.281600000000000183e-02 2.350099999999999967e-01
5.978699999999999987e-02 1.382099999999999995e-01
6.136700000000000488e-02 1.678699999999999914e-01
5.367700000000000249e-02 2.377199999999999869e-01
5.730500000000000177e-02 2.961699999999999888e-01
5.417700000000000293e-02 1.506299999999999861e-01
5.191099999999999881e-02 2.450700000000000101e-01
5.090000000000000080e-02 1.977800000000000114e-01
6.086899999999999950e-02 1.542699999999999905e-01
6.875300000000000855e-02 2.482199999999999962e-01
5.699099999999999999e-02 1.097400000000000042e-01
5.797399999999999776e-02 1.440700000000000036e-01
6.714000000000000523e-02 2.660000000000000142e-01
5.740100000000000063e-02 2.479000000000000092e-01
6.640100000000000169e-02 2.586999999999999855e-01
5.953800000000000064e-02 2.534100000000000241e-01
6.308600000000000319e-02 2.731000000000000094e-01
6.717700000000000060e-02 2.682999999999999829e-01
6.488100000000000811e-02 2.144199999999999995e-01
6.668599999999999528e-02 2.971400000000000152e-01
6.030300000000000243e-02 1.821299999999999863e-01
5.176199999999999551e-02 2.355800000000000116e-01
6.102699999999999791e-02 1.591799999999999882e-01
5.873599999999999655e-02 9.778799999999999992e-02
6.425000000000000155e-02 2.373200000000000032e-01
4.957499999999999407e-02 2.924399999999999777e-01
5.721899999999999903e-02 1.070399999999999963e-01
5.905900000000000039e-02 1.572399999999999909e-01
5.891400000000000109e-02 2.657499999999999862e-01
4.522400000000000031e-02 2.827799999999999758e-01
5.439000000000000085e-02 1.891599999999999948e-01
6.603699999999999848e-02 2.911500000000000199e-01
5.564600000000000796e-02 2.643900000000000139e-01
5.695400000000000462e-02 2.430400000000000060e-01
5.769999999999999435e-02 1.558199999999999863e-01
5.697900000000000187e-02 2.156599999999999906e-01
5.371299999999999686e-02 2.972099999999999742e-01
6.428600000000000980e-02 2.516700000000000048e-01
6.966500000000000470e-02 2.958500000000000019e-01
6.125099999999999989e-02 2.600199999999999734e-01
6.153200000000000336e-02 2.703200000000000047e-01
6.111799999999999872e-02 2.032100000000000017e-01
5.627500000000000557e-02 1.973900000000000099e-01
5.609499999999999903e-02 9.525500000000000633e-02
6.252299999999999525e-02 1.828899999999999970e-01
6.561799999999999577e-02 2.244299999999999906e-01
6.122000000000000358e-02 2.558000000000000274e-01
6.554200000000000303e-02 2.551399999999999779e-01
5.523900000000000338e-02 1.955399999999999916e-01
6.774299999999999766e-02 2.407900000000000040e-01
5.707499999999999379e-02 1.922800000000000065e-01
5.661400000000000460e-02 2.773999999999999799e-01
5.374699999999999617e-02 2.511900000000000244e-01
6.464000000000000301e-02 2.729300000000000059e-01
5.846099999999999908e-02 2.398699999999999999e-01
5.394700000000000190e-02 1.800499999999999878e-01
4.947499999999999815e-02 2.040700000000000014e-01
5.793899999999999745e-02 4.772799999999999959e-02
6.679400000000000615e-02 2.404300000000000048e-01
6.159200000000000091e-02 1.663900000000000101e-01
5.769200000000000023e-02 5.091199999999999892e-02
5.924100000000000199e-02 2.255199999999999982e-01
4.642299999999999899e-02 2.903999999999999915e-01
6.280499999999999972e-02 2.783399999999999763e-01
6.751999999999999669e-02 2.472499999999999976e-01
5.919800000000000756e-02 1.135099999999999998e-01
5.744600000000000400e-02 1.992200000000000082e-01
6.817399999999999849e-02 2.603400000000000158e-01
6.620099999999999596e-02 2.299599999999999977e-01
6.669900000000000828e-02 2.531200000000000117e-01
4.688600000000000406e-02 2.831799999999999873e-01
5.134299999999999975e-02 2.286299999999999999e-01
4.900800000000000295e-02 2.977199999999999847e-01
5.669699999999999740e-02 2.155400000000000094e-01
5.725399999999999934e-02 2.369699999999999862e-01
5.034200000000000480e-02 2.004100000000000048e-01
5.655500000000000110e-02 1.125599999999999934e-01
6.370099999999999374e-02 2.095799999999999885e-01
6.750899999999999956e-02 2.420599999999999974e-01
6.233799999999999758e-02 1.832199999999999940e-01
5.651500000000000273e-02 1.914899999999999936e-01
4.931800000000000073e-02 2.883299999999999752e-01
6.447600000000000553e-02 2.288900000000000101e-01
6.980600000000000693e-02 2.583400000000000141e-01
5.591199999999999642e-02 2.819200000000000039e-01
5.064300000000000052e-02 2.080200000000000105e-01
6.159600000000000491e-02 2.045700000000000018e-01
6.047200000000000492e-02 1.913199999999999901e-01
4.682400000000000451e-02 2.613599999999999812e-01
5.815299999999999636e-02 7.831499999999999573e-02
6.756700000000000206e-02 2.717899999999999761e-01
6.266200000000000936e-02 2.712300000000000266e-01
6.160500000000000004e-02 1.757199999999999873e-01
4.815800000000000636e-02 2.983899999999999886e-01
5.142200000000000243e-02 2.565000000000000058e-01
4.532699999999999924e-02 2.690500000000000114e-01
6.309199999999999531e-02 2.900099999999999900e-01
5.242300000000000432e-02 2.810900000000000065e-01
5.838100000000000234e-02 7.573900000000000077e-02
6.929000000000000437e-02 2.535600000000000076e-01
5.119800000000000045e-02 2.399799999999999989e-01
6.131199999999999845e-02 2.781799999999999828e-01
4.704500000000000348e-02 2.941400000000000126e-01
6.244399999999999951e-02 1.838899999999999979e-01
5.542700000000000404e-02 1.866400000000000003e-01
5.201299999999999674e-02 2.765000000000000235e-01
6.328299999999999204e-02 2.329199999999999882e-01
6.622100000000000208e-02 2.514799999999999813e-01
6.204699999999999799e-02 2.183100000000000041e-01
5.932000000000000467e-02 1.262500000000000011e-01
4.726200000000000540e-02 2.886900000000000022e-01
5.223300000000000165e-02 2.374600000000000044e-01
6.393900000000000972e-02 2.893600000000000061e-01
6.142999999999999849e-02 2.249400000000000011e-01
6.890600000000000891e-02 2.700899999999999967e-01
6.303899999999999781e-02 1.976900000000000046e-01
6.673099999999999865e-02 2.693999999999999728e-01
4.657399999999999735e-02 2.556599999999999984e-01
6.915300000000000613e-02 2.731999999999999984e-01
4.485999999999999710e-02 2.766100000000000225e-01
5.917900000000000243e-02 2.371300000000000074e-01
6.318200000000000205e-02 2.866900000000000004e-01
5.245099999999999763e-02 2.584099999999999731e-01
6.631800000000000195e-02 2.286700000000000121e-01
6.417200000000000681e-02 2.142199999999999938e-01
6.234800000000000064e-02 1.777900000000000036e-01
6.094299999999999717e-02 2.740500000000000158e-01
6.507999999999999896e-02 2.201400000000000023e-01
6.926000000000000212e-02 2.586300000000000265e-01
6.788800000000000390e-02 2.850300000000000056e-01
6.038100000000000411e-02 2.413099999999999967e-01
5.835600000000000509e-02 2.342200000000000115e-01
